order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,payment_method,region
ORD000609,C00129,P0032,2026-03-27,8,96.84,774.72,Cancelled,upi,North
ORD003703,C01152,P0019,2026-03-07,7,544.08,3808.56,completed,debit_card,South
ORD000215,C01198,P0063,2025-10-04,9,$38.35,345.15,COMPLETED,cod,West
ORD000129,C01480,P0267,2025-05-19,1,362.85,362.85,cancelled,upi,Central
ORD001634,C00012,P0196,2025-10-26,1,$628.17,628.17,pending,upi,North
ORD003314,C00593,P0004,2026-02-27,5,224.37,1121.85,pending,upi,West
ORD001498,C00244,P0130,2026-03-09,7,$235.12,1645.84,Cancelled,credit_card,West
ORD003815,C00502,P0060,2025-11-20,2,522.45,1044.9,Completed,paypal,Central
ORD003211,C01103,P0059,2025-08-26,9,$586.68,5280.12,Pending,upi,East
ORD003370,C00222,P0188,2025-12-24,8,784.74,6277.92,Cancelled,cod,East
ORD001682,C01334,P0090,2025-08-10,5,254.46,1272.3,completed,credit_card,West
ORD000660,C00765,P0084,2025-06-10,6,464.88,2789.28,cancelled,paypal,West
ORD003366,C00758,P0207,2025-08-21,9,459.21,4132.89,Completed,upi,North
ORD003341,C00855,P0139,17/08/2025,3,$152.31,456.93,pending,debit_card,South
ORD003687,C00303,P0181,2026-01-02,8,$660.94,5287.52,COMPLETED,upi,Central
ORD000823,C00970,P0008,04/03/2026,9,633.94,5705.46,COMPLETED,upi,South
ORD001279,C01274,P0274,2025-05-16,8,766.91,6135.28,cancelled,debit_card,Central
ORD000213,C01373,P0207,2026-03-18,1,459.21,459.21,Cancelled,credit_card,North
ORD001101,C00665,P0258,2025-10-31,5,204.35,1021.75,completed,credit_card,West
ORD003973,C00135,P0234,2025-10-06,10,492.32,4923.2,Cancelled,paypal,Central
ORD002580,C00214,P0221,15/04/2026,2,617.95,1235.9,Cancelled,debit_card,South
ORD003069,C00364,P0130,29/09/2025,1,$235.12,235.12,Pending,upi,West
ORD003588,C01443,P0070,2025-12-06,9,$260.31,,COMPLETED,credit_card,South
ORD000929,C00001,P0084,30/01/2026,7,464.88,3254.16,Pending,paypal,South
ORD003470,C01215,P0088,29/12/2025,4,424.23,1696.92,pending,cod,Central
ORD000356,C00181,P0238,2025-08-23,2,$131.41,262.82,Completed,cod,North
ORD002591,C00405,P0141,2025-11-09,8,659.11,5272.88,pending,cod,South
ORD003224,C00122,P0255,2025-11-29,5,86.61,433.05,Cancelled,credit_card,North
ORD000765,C00394,P0001,2025-04-25,3,564.94,1694.82,Completed,cod,East
ORD001726,C00556,P0134,2025-06-05,10,327.86,3278.6,completed,upi,North
ORD002053,C00222,P0244,2025-08-06,7,510.47,3573.29,pending,upi,West
ORD001734,C00110,P0260,2025-12-25,7,872.26,6105.82,Pending,upi,North
ORD002686,C00429,P0224,20/04/2025,3,229.05,687.15,pending,cod,North
ORD001467,C00310,P0244,2025-08-10,7,510.47,3573.29,COMPLETED,debit_card,South
ORD000636,C00693,P0183,2026-02-24,2,253.47,506.94,Pending,credit_card,Central
ORD000565,C01485,P0108,28/02/2026,6,$27.74,166.44,Cancelled,paypal,South
ORD003673,C00599,P0272,2026-02-10,2,325.5,651.0,Cancelled,paypal,East
ORD002150,C00484,P0186,13/10/2025,3,243.37,730.11,cancelled,credit_card,West
ORD002198,C00641,P0223,2026-03-27,5,$633.19,3165.95,cancelled,paypal,East
ORD002630,C00028,P0145,2025-12-19,4,627.0,2508.0,Completed,debit_card,Central
ORD002326,C00504,P0286,2025-06-24,1,112.1,112.1,Pending,debit_card,North
ORD000970,C00785,P0234,2025-06-02,10,492.32,4923.2,Pending,upi,Central
ORD000896,C00729,P0175,2025-06-05,1,775.81,775.81,Pending,credit_card,West
ORD003570,C00866,P0091,23/07/2025,7,672.16,4705.12,Pending,credit_card,North
ORD002202,C00633,P0053,2025-07-18,8,170.71,1365.68,completed,debit_card,West
ORD003620,C00312,P0202,2026-01-17,9,407.46,3667.14,pending,paypal,Central
ORD003281,C01077,P0283,06/08/2025,9,1072.04,,Pending,paypal,North
ORD003853,C01444,P0009,2025-06-20,5,129.27,,completed,paypal,East
ORD002704,C00058,P0239,2026-02-25,7,915.83,,Completed,debit_card,North
ORD002117,C01346,P0123,2026-04-05,6,44.3,265.8,pending,paypal,South
ORD000933,C00485,P0028,07/06/2025,8,1010.62,8084.96,pending,cod,North
ORD000427,C00423,P0159,21/11/2025,4,629.8,2519.2,completed,debit_card,East
ORD001065,C01188,P0183,2025-10-12,4,253.47,1013.88,COMPLETED,credit_card,Central
ORD001288,C00282,P0184,2025-12-30,10,635.92,6359.2,cancelled,paypal,Central
ORD003540,C01378,P0220,2025-06-28,10,532.38,5323.8,COMPLETED,credit_card,Central
ORD002743,C01322,P0272,06/06/2025,9,325.5,2929.5,Completed,credit_card,North
ORD002945,C00029,P0225,2025-08-16,5,382.57,1912.85,cancelled,cod,South
ORD003042,C00188,P0298,2026-03-28,1,366.89,,COMPLETED,credit_card,West
ORD001112,C00431,P0273,2026-03-01,9,466.24,4196.16,Pending,debit_card,West
ORD003396,C01380,P0047,04/03/2026,3,61.68,,COMPLETED,credit_card,Central
ORD003564,C00605,P0115,2025-08-16,5,557.4,2787.0,pending,upi,North
ORD002399,C00576,P0278,2025-05-02,9,883.59,7952.31,pending,debit_card,North
ORD000664,C01107,P0175,2025-07-18,3,775.81,2327.43,Cancelled,debit_card,West
ORD001898,C00611,P0153,2025-05-22,10,362.73,3627.3,Pending,cod,West
ORD000225,C00432,P0258,2025-10-20,6,204.35,1226.1,COMPLETED,debit_card,East
ORD000732,C00558,P0088,2025-05-23,9,424.23,3818.07,pending,debit_card,South
ORD003475,C00732,P0109,2025-06-06,5,801.94,4009.7,pending,paypal,North
ORD003813,C00797,P0119,2025-05-02,7,475.09,3325.63,Pending,paypal,Central
ORD003961,C00044,P0290,2025-05-13,6,809.81,4858.86,Pending,paypal,West
ORD000960,C00704,P0092,18/05/2025,7,833.35,5833.45,Pending,debit_card,South
ORD001369,C01010,P0247,18/11/2025,7,$201.06,1407.42,cancelled,paypal,Central
ORD003459,C00914,P0125,2025-08-10,5,24.37,121.85,Cancelled,credit_card,Central
ORD003014,C00723,P0205,2025-07-08,5,441.15,,Pending,cod,North
ORD001232,C01023,P0138,2025-06-30,6,708.93,4253.58,cancelled,paypal,East
ORD001408,C00530,P0048,2025-10-13,8,89.66,717.28,Completed,debit_card,East
ORD001295,C01385,P0270,01/04/2026,9,323.84,2914.56,Pending,upi,South
ORD000513,C01144,P0108,2025-05-14,9,27.74,249.66,Cancelled,debit_card,West
ORD001405,C00666,P0284,14/08/2025,3,661.6,1984.8,Cancelled,paypal,South
ORD001751,C00882,P0274,29/04/2025,1,766.91,766.91,Cancelled,upi,East
ORD001297,C00205,P0139,10/03/2026,4,152.31,609.24,Cancelled,cod,West
ORD003764,C00519,P0056,2026-02-22,10,622.25,6222.5,pending,upi,North
ORD001990,C00465,P0074,13/05/2025,1,743.89,743.89,COMPLETED,debit_card,South
ORD003756,C01065,P0035,2025-08-01,10,261.56,2615.6,cancelled,credit_card,South
ORD000569,C01095,P0266,2025-06-23,1,$619.03,619.03,Completed,credit_card,South
ORD001582,C00218,P0053,2025-06-26,2,170.71,341.42,pending,upi,Central
ORD003904,C00377,P0182,2025-10-30,7,138.83,971.81,Pending,debit_card,West
ORD001206,C00283,P0264,2025-07-24,3,508.37,,COMPLETED,cod,South
ORD001840,C00097,P0061,2025-10-18,8,150.79,1206.32,Pending,cod,South
ORD001812,C01180,P0249,20/06/2025,8,94.39,755.12,Pending,paypal,North
ORD001361,C00728,P0001,2025-08-29,9,564.94,5084.46,Pending,debit_card,Central
ORD000471,C00635,P0185,2025-12-10,2,874.59,1749.18,cancelled,credit_card,West
ORD003348,C00959,P0007,30/12/2025,8,869.19,6953.52,Completed,debit_card,South
ORD003782,C01189,P0115,2025-11-13,1,$557.4,557.4,Completed,upi,West
ORD003382,C00883,P0205,2026-01-16,7,441.15,3088.05,pending,credit_card,Central
ORD003822,C00067,P0146,2026-03-13,6,$631.92,3791.52,Completed,debit_card,East
ORD002134,C01288,P0147,16/04/2025,5,$802.07,4010.35,COMPLETED,paypal,South
ORD001805,C01400,P0150,2025-10-16,1,402.35,402.35,Completed,credit_card,South
ORD000058,C00203,P0229,2026-03-06,2,998.36,1996.72,pending,debit_card,Central
ORD001266,C01089,P0059,26/11/2025,1,586.68,586.68,completed,debit_card,North
ORD003645,C00843,P0285,2025-09-23,4,442.94,,Completed,credit_card,East
ORD000132,C00619,P0009,2026-01-19,5,129.27,646.35,cancelled,upi,West
ORD003717,C00248,P0280,01/01/2026,5,198.56,992.8,completed,paypal,North
ORD003458,C00862,P0218,2026-02-10,10,405.68,4056.8,Cancelled,cod,West
ORD001674,C01264,P0033,2025-08-18,6,358.31,,Completed,cod,Central
ORD001957,C00398,P0161,2025-06-19,6,187.99,1127.94,COMPLETED,cod,Central
ORD001442,C01284,P0004,2025-04-21,6,224.37,1346.22,Cancelled,upi,North
ORD000160,C00070,P0086,19/09/2025,9,504.35,4539.15,cancelled,cod,East
ORD000926,C01074,P0204,09/01/2026,9,681.48,6133.32,pending,debit_card,North
ORD003342,C01389,P0109,05/08/2025,6,$801.94,4811.64,COMPLETED,upi,South
ORD003417,C00057,P0176,2025-04-20,8,628.39,5027.12,Pending,paypal,South
ORD002463,C01314,P0091,15/09/2025,4,672.16,2688.64,cancelled,credit_card,West
ORD002035,C01422,P0270,2025-06-14,9,323.84,2914.56,pending,credit_card,North
ORD000456,C01050,P0031,20/03/2026,6,419.82,,Pending,paypal,Central
ORD000805,C00375,P0064,30/06/2025,10,43.04,430.4,Completed,paypal,Central
ORD001009,C00298,P0059,23/03/2026,7,$586.68,4106.76,COMPLETED,debit_card,North
ORD003029,C01042,P0171,15/11/2025,9,$372.86,3355.74,COMPLETED,debit_card,West
ORD001129,C01205,P0169,2025-11-07,7,$819.76,,cancelled,credit_card,West
ORD001969,C00861,P0170,04/09/2025,8,447.78,3582.24,pending,credit_card,North
ORD001107,C00138,P0032,2025-07-05,10,96.84,968.4,Completed,paypal,South
ORD000564,C01261,P0224,2025-05-15,6,$229.05,1374.3,completed,cod,South
ORD001589,C01195,P0150,27/09/2025,4,402.35,1609.4,Completed,paypal,West
ORD003923,C00240,P0119,19/11/2025,7,$475.09,3325.63,COMPLETED,debit_card,North
ORD001958,C00016,P0068,10/04/2026,7,603.13,4221.91,Completed,upi,Central
ORD000490,C00937,P0117,07/06/2025,2,419.86,839.72,Completed,paypal,West
ORD000685,C00971,P0215,21/02/2026,1,666.39,666.39,completed,credit_card,East
ORD001163,C00496,P0269,2025-10-21,6,$340.01,2040.06,pending,paypal,Central
ORD003679,C00362,P0083,2025-04-30,9,242.23,2180.07,Completed,debit_card,West
ORD000821,C00101,P0224,23/10/2025,5,229.05,,Cancelled,credit_card,West
ORD001801,C00787,P0043,06/09/2025,7,$104.04,728.28,Completed,upi,Central
ORD000963,C01250,P0009,2025-11-15,6,129.27,775.62,Completed,debit_card,North
ORD000404,C01169,P0057,30/12/2025,5,$964.38,4821.9,cancelled,upi,Central
ORD003610,C00514,P0297,2025-12-30,2,475.01,950.02,Completed,credit_card,Central
ORD001994,C01458,P0216,2025-10-10,7,14.82,103.74,cancelled,upi,North
ORD001311,C00132,P0147,13/05/2025,8,802.07,6416.56,Cancelled,paypal,North
ORD003553,C00837,P0044,2025-06-30,6,524.08,3144.48,COMPLETED,debit_card,West
ORD000329,C00897,P0102,06/03/2026,2,200.7,401.4,Cancelled,cod,West
ORD002593,C01144,P0198,2026-01-09,8,639.31,5114.48,Cancelled,credit_card,East
ORD000095,C00963,P0094,2026-04-01,3,202.8,608.4,pending,paypal,West
ORD002771,C01396,P0056,2025-11-27,6,$622.25,,pending,credit_card,East
ORD001416,C01493,P0168,2025-08-19,4,869.48,3477.92,completed,cod,Central
ORD002155,C00214,P0165,22/08/2025,3,$616.32,1848.96,Cancelled,credit_card,Central
ORD001714,C00014,P0149,16/11/2025,5,139.4,697.0,completed,debit_card,East
ORD003810,C00268,P0243,01/03/2026,7,609.22,4264.54,Pending,upi,South
ORD000100,C00978,P0240,2025-09-14,6,342.23,2053.38,completed,paypal,West
ORD002614,C00887,P0235,30/12/2025,2,96.65,193.3,Pending,cod,Central
ORD000988,C01152,P0186,2025-12-11,5,243.37,1216.85,completed,paypal,South
ORD001370,C00013,P0086,2025-05-07,9,504.35,4539.15,COMPLETED,credit_card,Central
ORD000709,C00862,P0291,06/06/2025,4,256.19,1024.76,pending,cod,North
ORD002147,C01035,P0278,16/02/2026,2,883.59,1767.18,cancelled,debit_card,West
ORD003400,C00992,P0219,19/01/2026,3,$186.1,558.3,Pending,credit_card,South
ORD000867,C01139,P0064,2025-12-15,9,43.04,387.36,Cancelled,debit_card,Central
ORD000036,C00765,P0088,2025-06-11,2,424.23,848.46,Cancelled,credit_card,East
ORD002277,C00621,P0282,2025-06-15,6,837.49,5024.94,pending,debit_card,East
ORD003092,C00303,P0017,12/05/2025,5,206.99,1034.95,Pending,paypal,East
ORD002423,C00428,P0213,2025-04-24,10,637.63,6376.3,pending,cod,Central
ORD002532,C01094,P0014,2025-12-18,10,932.58,9325.8,completed,debit_card,East
ORD000912,C00700,P0223,2025-09-11,1,633.19,633.19,Pending,paypal,Central
ORD001244,C01348,P0186,2026-01-04,5,$243.37,1216.85,Pending,upi,East
ORD003533,C00500,P0218,2025-10-19,8,405.68,3245.44,Completed,paypal,South
ORD002368,C01328,P0283,07/05/2025,9,1072.04,9648.36,cancelled,upi,Central
ORD001312,C00468,P0080,2025-06-29,9,544.23,4898.07,COMPLETED,debit_card,Central
ORD002691,C01345,P0076,18/06/2025,7,651.56,4560.92,pending,debit_card,North
ORD001220,C00084,P0236,06/01/2026,7,629.81,4408.67,Pending,cod,West
ORD003137,C00944,P0194,2025-07-20,1,727.7,727.7,pending,cod,East
ORD001731,C01094,P0228,26/09/2025,9,279.16,2512.44,cancelled,paypal,North
ORD002439,C00008,P0231,2025-06-20,5,84.77,423.85,Pending,paypal,Central
ORD002491,C01288,P0300,2025-04-28,10,202.15,2021.5,Completed,cod,Central
ORD003461,C00717,P0043,08/03/2026,10,$104.04,1040.4,completed,debit_card,South
ORD000288,C00016,P0078,2025-08-06,10,531.7,5317.0,Completed,upi,South
ORD003688,C00211,P0240,2025-08-24,8,342.23,2737.84,pending,paypal,South
ORD000410,C01282,P0292,2025-10-17,8,859.68,,Pending,upi,Central
ORD003310,C01105,P0149,2026-01-16,8,139.4,1115.2,Completed,debit_card,North
ORD001576,C00532,P0121,2026-01-08,1,$249.96,249.96,Cancelled,cod,South
ORD003935,C00529,P0035,2025-10-01,3,$261.56,784.68,Cancelled,cod,East
ORD000555,C00782,P0024,2025-10-26,4,$710.83,2843.32,COMPLETED,paypal,South
ORD001876,C00612,P0048,01/10/2025,10,89.66,896.6,Cancelled,cod,East
ORD003315,C00745,P0037,04/09/2025,5,549.99,2749.95,pending,upi,North
ORD002209,C01339,P0144,26/05/2025,3,237.26,711.78,Pending,debit_card,East
ORD001304,C01175,P0041,24/09/2025,10,$75.07,750.7,Pending,paypal,South
ORD001706,C00301,P0205,2025-07-04,10,441.15,4411.5,Completed,debit_card,North
ORD003865,C01284,P0118,09/03/2026,9,366.9,3302.1,Pending,credit_card,East
ORD003972,C00380,P0130,2025-12-02,1,235.12,235.12,completed,paypal,Central
ORD001011,C00784,P0058,23/09/2025,7,179.81,,Pending,credit_card,West
ORD002566,C00462,P0076,2026-03-04,10,651.56,6515.6,cancelled,debit_card,East
ORD003787,C01115,P0298,2025-08-04,7,366.89,,Completed,paypal,Central
ORD000183,C00884,P0182,20/07/2025,4,138.83,555.32,completed,upi,East
ORD002350,C00785,P0019,2026-03-28,8,544.08,4352.64,pending,cod,West
ORD002257,C01496,P0002,2025-04-29,3,$83.98,251.94,Completed,credit_card,East
ORD001868,C00642,P0072,2025-12-02,7,755.82,5290.74,completed,debit_card,South
ORD002671,C00584,P0030,12/07/2025,4,1161.32,4645.28,cancelled,upi,Central
ORD001055,C00532,P0014,13/10/2025,9,932.58,8393.22,completed,debit_card,South
ORD002534,C00951,P0205,2025-11-13,10,441.15,4411.5,cancelled,cod,Central
ORD001417,C00730,P0055,2025-05-08,7,$1106.64,7746.48,pending,upi,North
ORD003581,C00339,P0199,2025-11-14,9,766.28,6896.52,completed,debit_card,East
ORD001845,C00697,P0169,2025-08-26,1,819.76,819.76,completed,paypal,South
ORD002289,C01316,P0263,2026-01-21,1,$541.59,541.59,Pending,upi,North
ORD003599,C01439,P0166,22/01/2026,1,472.02,472.02,pending,credit_card,South
ORD000869,C00497,P0138,2026-03-19,3,$708.93,2126.79,cancelled,paypal,South
ORD003826,C00001,P0207,2025-04-20,9,459.21,4132.89,cancelled,upi,Central
ORD002859,C00069,P0064,02/01/2026,10,43.04,430.4,cancelled,credit_card,West
ORD002284,C00782,P0292,29/06/2025,3,$859.68,2579.04,Pending,credit_card,North
ORD003167,C00805,P0090,2026-01-20,8,254.46,2035.68,COMPLETED,credit_card,South
ORD000506,C01461,P0052,04/07/2025,8,19.29,154.32,cancelled,paypal,North
ORD003431,C01157,P0138,2026-03-02,7,$708.93,,COMPLETED,credit_card,West
ORD000035,C00154,P0090,2025-10-06,6,254.46,1526.76,pending,upi,West
ORD001814,C00774,P0182,28/06/2025,8,138.83,1110.64,Pending,paypal,West
ORD003278,C00369,P0178,2025-11-29,4,984.66,3938.64,pending,credit_card,South
ORD000414,C01479,P0237,26/02/2026,2,$307.35,614.7,Cancelled,cod,West
ORD003591,C01223,P0137,2025-08-22,8,$121.94,975.52,Cancelled,upi,North
ORD002728,C00801,P0271,2026-03-12,6,$714.22,4285.32,Completed,cod,East
ORD000550,C01020,P0157,2025-10-27,5,353.62,1768.1,completed,debit_card,North
ORD001842,C00095,P0233,2026-03-30,4,$500.79,2003.16,pending,cod,Central
ORD000308,C00125,P0210,2025-06-30,9,339.24,3053.16,pending,upi,West
ORD002237,C00402,P0078,2026-02-18,4,531.7,2126.8,cancelled,credit_card,West
ORD003275,C00106,P0175,2025-10-22,3,775.81,2327.43,Completed,cod,North
ORD000096,C00588,P0007,16/04/2025,2,869.19,,Cancelled,debit_card,Central
ORD002507,C00690,P0075,2025-09-15,3,587.85,1763.55,completed,debit_card,South
ORD002792,C01087,P0200,2026-02-27,4,666.09,2664.36,Pending,paypal,West
ORD001546,C00217,P0213,17/12/2025,7,637.63,4463.41,Pending,upi,South
ORD003886,C00900,P0220,2025-06-08,5,532.38,2661.9,Cancelled,cod,North
ORD003866,C00208,P0028,15/03/2026,7,1010.62,7074.34,COMPLETED,paypal,West
ORD003201,C00574,P0011,2025-11-17,4,142.1,568.4,cancelled,debit_card,East
ORD001514,C01233,P0238,05/08/2025,3,131.41,394.23,completed,credit_card,South
ORD000670,C01110,P0108,2025-12-30,2,$27.74,,Completed,credit_card,South
ORD001277,C00338,P0038,2025-06-12,7,75.13,,Pending,debit_card,South
ORD000193,C00468,P0149,2025-09-20,9,139.4,1254.6,completed,paypal,East
ORD002409,C00771,P0074,2025-12-04,4,743.89,2975.56,Cancelled,upi,North
ORD001993,C00402,P0181,2026-01-15,10,$660.94,6609.4,pending,upi,West
ORD000654,C00030,P0090,11/07/2025,2,254.46,508.92,Pending,cod,East
ORD003519,C01404,P0066,2025-07-14,2,1059.0,2118.0,Cancelled,debit_card,West
ORD000405,C00721,P0210,2025-09-03,4,339.24,1356.96,Completed,credit_card,East
ORD002066,C01476,P0086,2025-09-12,8,504.35,,completed,debit_card,North
ORD001635,C00820,P0165,2025-07-16,5,616.32,3081.6,Cancelled,credit_card,West
ORD001550,C00065,P0257,02/02/2026,1,85.67,85.67,COMPLETED,debit_card,South
ORD003020,C00419,P0229,2025-11-03,10,998.36,9983.6,Cancelled,paypal,East
ORD000047,C00880,P0176,2025-10-19,10,628.39,6283.9,pending,credit_card,West
ORD002816,C00195,P0172,27/06/2025,3,450.0,1350.0,Cancelled,credit_card,Central
ORD003499,C00427,P0030,2026-03-29,5,1161.32,5806.6,Cancelled,paypal,South
ORD002231,C00107,P0287,25/01/2026,7,993.31,6953.17,cancelled,credit_card,North
ORD003861,C01212,P0109,22/09/2025,9,801.94,7217.46,cancelled,cod,Central
ORD000279,C00840,P0228,19/07/2025,6,279.16,,Completed,upi,Central
ORD002071,C00136,P0121,2025-06-23,9,$249.96,,Completed,cod,North
ORD000713,C00493,P0221,04/06/2025,4,617.95,2471.8,Pending,paypal,South
ORD002161,C01075,P0279,2026-02-23,8,879.13,,cancelled,debit_card,South
ORD002492,C00844,P0105,2026-01-13,8,129.92,1039.36,Pending,credit_card,West
ORD001654,C00849,P0132,27/01/2026,8,577.95,4623.6,pending,cod,North
ORD002736,C00240,P0009,2025-12-11,6,129.27,775.62,Cancelled,debit_card,East
ORD001696,C00826,P0196,2026-01-05,8,628.17,5025.36,Completed,cod,North
ORD002958,C00529,P0294,20/12/2025,3,274.02,822.06,COMPLETED,credit_card,South
ORD003511,C00138,P0299,29/12/2025,10,179.32,1793.2,Completed,paypal,West
ORD002866,C00180,P0177,02/04/2026,9,605.24,5447.16,cancelled,upi,West
ORD003774,C01450,P0202,2025-08-18,7,407.46,2852.22,pending,debit_card,North
ORD000568,C00590,P0271,23/02/2026,9,714.22,6427.98,completed,credit_card,West
ORD001623,C01087,P0270,2026-02-06,4,323.84,1295.36,Completed,upi,West
ORD002145,C00487,P0025,28/05/2025,1,428.61,428.61,COMPLETED,paypal,West
ORD000407,C00364,P0081,10/07/2025,7,206.36,1444.52,pending,debit_card,North
ORD001483,C00162,P0210,2026-04-05,8,339.24,2713.92,cancelled,debit_card,East
ORD001912,C00197,P0213,2026-01-17,6,637.63,3825.78,completed,upi,Central
ORD000207,C01223,P0155,22/08/2025,5,185.97,929.85,Cancelled,cod,South
ORD002048,C00991,P0086,2025-05-27,8,504.35,4034.8,completed,credit_card,Central
ORD001902,C00786,P0091,2025-10-04,7,672.16,4705.12,Completed,upi,West
ORD003323,C00849,P0021,29/03/2026,10,657.24,6572.4,cancelled,debit_card,Central
ORD000696,C00833,P0261,01/11/2025,3,356.81,1070.43,completed,upi,Central
ORD003235,C00150,P0064,23/12/2025,6,43.04,258.24,Cancelled,credit_card,South
ORD002379,C01166,P0129,2025-08-22,1,954.55,954.55,cancelled,credit_card,South
ORD000383,C00748,P0274,2025-07-24,2,766.91,1533.82,pending,credit_card,South
ORD000122,C00111,P0110,2026-02-01,4,844.09,3376.36,Completed,paypal,South
ORD001886,C01124,P0040,04/08/2025,8,546.82,4374.56,Pending,paypal,West
ORD003562,C00458,P0015,2025-10-15,4,261.81,1047.24,COMPLETED,credit_card,Central
ORD003095,C00748,P0201,08/03/2026,4,85.13,340.52,completed,paypal,West
ORD003788,C01463,P0300,2025-05-12,1,202.15,202.15,Pending,upi,Central
ORD000825,C00788,P0249,2025-10-01,4,94.39,377.56,COMPLETED,credit_card,East
ORD000604,C00405,P0244,2025-07-05,8,$510.47,4083.76,cancelled,cod,North
ORD002154,C00019,P0243,08/02/2026,8,609.22,4873.76,Cancelled,credit_card,Central
ORD002273,C00356,P0053,2025-05-07,2,$170.71,341.42,Completed,credit_card,North
ORD003959,C00009,P0131,27/12/2025,10,$908.02,9080.2,completed,cod,East
ORD003416,C00580,P0012,2025-08-22,1,$604.9,604.9,Completed,credit_card,North
ORD000793,C01117,P0097,2025-12-11,5,251.14,1255.7,Cancelled,credit_card,North
ORD000040,C00883,P0052,28/06/2025,8,19.29,154.32,pending,credit_card,West
ORD002607,C00754,P0113,2025-06-09,6,72.17,433.02,Completed,cod,South
ORD001462,C00081,P0086,13/02/2026,5,504.35,2521.75,COMPLETED,credit_card,Central
ORD000119,C00888,P0204,2025-07-20,4,$681.48,2725.92,Pending,upi,South
ORD002063,C00967,P0207,25/07/2025,10,459.21,4592.1,cancelled,cod,West
ORD003952,C00975,P0110,2025-07-31,2,844.09,1688.18,pending,debit_card,North
ORD000830,C01201,P0140,2025-05-22,4,489.66,1958.64,Pending,cod,East
ORD001748,C00338,P0061,2025-08-29,1,150.79,,Completed,debit_card,North
ORD001715,C00149,P0116,2025-10-03,4,648.0,2592.0,completed,credit_card,North
ORD002483,C00103,P0050,2025-06-25,4,685.4,2741.6,Pending,cod,North
ORD002074,C00497,P0046,2025-06-16,7,478.19,3347.33,Pending,credit_card,South
ORD003845,C00818,P0024,2026-03-10,8,710.83,5686.64,Completed,upi,South
ORD001289,C01473,P0239,16/01/2026,1,915.83,915.83,COMPLETED,upi,West
ORD001901,C00364,P0185,2025-12-26,10,874.59,8745.9,Cancelled,credit_card,East
ORD000657,C00576,P0033,2025-05-04,5,358.31,1791.55,cancelled,paypal,South
ORD000176,C01497,P0165,28/10/2025,8,616.32,4930.56,completed,paypal,Central
ORD001593,C01239,P0113,24/12/2025,4,72.17,288.68,pending,debit_card,Central
ORD000626,C00971,P0031,06/04/2026,4,$419.82,1679.28,Pending,upi,Central
ORD003224,C00122,P0255,2025-11-29,5,86.61,433.05,Cancelled,credit_card,North
ORD001206,C00283,P0264,2025-07-24,3,508.37,,COMPLETED,cod,South
ORD003838,C01269,P0112,28/04/2025,6,747.92,4487.52,completed,paypal,North
ORD003735,C00291,P0213,2025-07-23,8,$637.63,5101.04,Pending,debit_card,North
ORD001335,C01418,P0001,2025-10-12,9,564.94,5084.46,Completed,upi,North
ORD001757,C00286,P0216,2025-11-11,5,$14.82,,pending,debit_card,West
ORD003320,C00637,P0224,2025-07-23,6,229.05,,Completed,credit_card,East
ORD001784,C00877,P0086,2025-09-07,8,504.35,4034.8,Cancelled,upi,South
ORD002238,C00255,P0113,2025-12-11,8,72.17,577.36,pending,debit_card,West
ORD001005,C00943,P0057,2025-06-24,2,964.38,1928.76,Cancelled,cod,North
ORD001272,C00035,P0140,2025-05-15,10,$489.66,4896.6,Pending,debit_card,Central
ORD002713,C01207,P0200,2025-08-01,10,666.09,6660.9,COMPLETED,cod,East
ORD002783,C00163,P0130,2026-03-27,6,235.12,1410.72,cancelled,debit_card,West
ORD003686,C00096,P0031,31/03/2026,5,419.82,2099.1,pending,upi,West
ORD000067,C01296,P0178,2026-03-13,10,984.66,9846.6,Pending,paypal,South
ORD003575,C00215,P0142,16/11/2025,4,790.62,3162.48,pending,upi,North
ORD000629,C01435,P0217,07/09/2025,1,537.51,537.51,completed,upi,North
ORD002501,C01364,P0019,2026-01-08,10,544.08,5440.8,Cancelled,upi,West
ORD000111,C00634,P0074,2025-09-30,9,743.89,6695.01,pending,credit_card,West
ORD001329,C01258,P0213,2025-06-18,1,637.63,637.63,pending,credit_card,West
ORD003451,C01202,P0092,2025-09-29,10,833.35,8333.5,pending,debit_card,East
ORD000017,C00386,P0019,13/07/2025,3,544.08,1632.24,Pending,cod,South
ORD001584,C00592,P0059,2025-06-05,5,586.68,2933.4,completed,paypal,South
ORD002335,C00289,P0090,2026-02-12,1,254.46,254.46,completed,upi,West
ORD003220,C01391,P0072,2025-06-26,1,$755.82,755.82,Completed,upi,North
ORD000981,C00296,P0252,2025-11-27,8,219.07,1752.56,pending,upi,West
ORD002152,C00780,P0126,02/01/2026,10,423.19,4231.9,Completed,upi,West
ORD003094,C01115,P0157,17/09/2025,9,353.62,,COMPLETED,debit_card,East
ORD002916,C00369,P0232,2025-09-28,2,371.75,743.5,COMPLETED,credit_card,East
ORD003349,C00973,P0251,2025-12-15,4,620.86,2483.44,pending,credit_card,West
ORD000861,C01356,P0002,2026-01-19,5,83.98,419.9,completed,paypal,Central
ORD003768,C00236,P0177,24/05/2025,8,605.24,4841.92,completed,debit_card,South
ORD001152,C00135,P0247,2025-09-30,1,201.06,201.06,Cancelled,credit_card,North
ORD003291,C01427,P0262,2025-09-29,6,410.71,2464.26,Cancelled,credit_card,North
